1963
701	42	43	44	45
702	42	43	45	46
703	42	43	46	47
704	42	43	47	48
705	43	44	45	46
706	43	44	46	47
707	43	44	47	48
708	44	45	46	47
709	44	45	47	48
710	45	46	47	48
1	1	3	4	6
2	1	3	6	8
3	1	3	8	10
4	1	3	10	12
5	1	3	12	14
6	1	3	14	16
7	1	3	16	18
8	1	3	18	20
9	1	3	20	22
10	1	3	22	24
11	1	3	5	7
12	1	3	7	9
13	1	3	9	11
14	1	3	11	13
15	1	3	13	15
16	1	3	15	17
17	1	3	17	19
18	1	3	19	21
19	1	3	21	23
20	1	3	23	25
21	2	4	5	7
22	2	4	7	9
23	2	4	9	11
24	2	4	11	13
25	2	4	13	15
26	2	4	15	17
27	2	4	17	19
28	2	4	19	21
29	2	4	21	23
30	2	4	23	25
31	2	4	6	8
32	2	4	8	10
33	2	4	10	12
34	2	4	12	14
35	2	4	14	16
36	2	4	16	18
37	2	4	18	20
38	2	4	20	22
39	2	4	22	24
40	2	4	24	26
41	3	5	6	8
42	3	5	8	10
43	3	5	10	12
44	3	5	12	14
45	3	5	14	16
46	3	5	16	18
47	3	5	18	20
48	3	5	20	22
49	3	5	22	24
50	3	5	24	26
51	3	5	7	9
52	3	5	9	11
53	3	5	11	13
54	3	5	13	15
55	3	5	15	17
56	3	5	17	19
57	3	5	19	21
58	3	5	21	23
59	3	5	23	25
60	3	5	25	27
61	4	6	7	9
62	4	6	9	11
63	4	6	11	13
64	4	6	13	15
65	4	6	15	17
66	4	6	17	19
67	4	6	19	21
68	4	6	21	23
69	4	6	23	25
70	4	6	25	27
71	4	6	8	10
72	4	6	10	12
73	4	6	12	14
74	4	6	14	16
75	4	6	16	18
76	4	6	18	20
77	4	6	20	22
78	4	6	22	24
79	4	6	24	26
80	4	6	26	28
81	5	7	8	10
82	5	7	10	12
83	5	7	12	14
84	5	7	14	16
85	5	7	16	18
86	5	7	18	20
87	5	7	20	22
88	5	7	22	24
89	5	7	24	26
90	5	7	26	28
91	5	7	9	11
92	5	7	11	13
93	5	7	13	15
94	5	7	15	17
95	5	7	17	19
96	5	7	19	21
97	5	7	21	23
98	5	7	23	25
99	5	7	25	27
100	5	7	27	29
101	6	8	9	11
102	6	8	11	13
103	6	8	13	15
104	6	8	15	17
105	6	8	17	19
106	6	8	19	21
107	6	8	21	23
108	6	8	23	25
109	6	8	25	27
110	6	8	27	29
111	6	8	10	12
112	6	8	12	14
113	6	8	14	16
114	6	8	16	18
115	6	8	18	20
116	6	8	20	22
117	6	8	22	24
118	6	8	24	26
119	6	8	26	28
120	6	8	28	30
121	7	9	10	12
122	7	9	12	14
123	7	9	14	16
124	7	9	16	18
125	7	9	18	20
126	7	9	20	22
127	7	9	22	24
128	7	9	24	26
129	7	9	26	28
130	7	9	28	30
131	7	9	11	13
132	7	9	13	15
133	7	9	15	17
134	7	9	17	19
135	7	9	19	21
136	7	9	21	23
137	7	9	23	25
138	7	9	25	27
139	7	9	27	29
140	7	9	29	31
141	8	10	11	13
142	8	10	13	15
143	8	10	15	17
144	8	10	17	19
145	8	10	19	21
146	8	10	21	23
147	8	10	23	25
148	8	10	25	27
149	8	10	27	29
150	8	10	29	31
151	8	10	12	14
152	8	10	14	16
153	8	10	16	18
154	8	10	18	20
155	8	10	20	22
156	8	10	22	24
157	8	10	24	26
158	8	10	26	28
159	8	10	28	30
160	8	10	30	32
161	9	11	12	14
162	9	11	14	16
163	9	11	16	18
164	9	11	18	20
165	9	11	20	22
166	9	11	22	24
167	9	11	24	26
168	9	11	26	28
169	9	11	28	30
170	9	11	30	32
171	9	11	13	15
172	9	11	15	17
173	9	11	17	19
174	9	11	19	21
175	9	11	21	23
176	9	11	23	25
177	9	11	25	27
178	9	11	27	29
179	9	11	29	31
180	9	11	31	33
181	10	12	13	15
182	10	12	15	17
183	10	12	17	19
184	10	12	19	21
185	10	12	21	23
186	10	12	23	25
187	10	12	25	27
188	10	12	27	29
189	10	12	29	31
190	10	12	31	33
191	10	12	14	16
192	10	12	16	18
193	10	12	18	20
194	10	12	20	22
195	10	12	22	24
196	10	12	24	26
197	10	12	26	28
198	10	12	28	30
199	10	12	30	32
200	10	12	32	34
201	11	13	14	16
202	11	13	16	18
203	11	13	18	20
204	11	13	20	22
205	11	13	22	24
206	11	13	24	26
207	11	13	26	28
208	11	13	28	30
209	11	13	30	32
210	11	13	32	34
211	11	13	15	17
212	11	13	17	19
213	11	13	19	21
214	11	13	21	23
215	11	13	23	25
216	11	13	25	27
217	11	13	27	29
218	11	13	29	31
219	11	13	31	33
220	11	13	33	35
221	12	14	15	17
222	12	14	17	19
223	12	14	19	21
224	12	14	21	23
225	12	14	23	25
226	12	14	25	27
227	12	14	27	29
228	12	14	29	31
229	12	14	31	33
230	12	14	33	35
231	12	14	16	18
232	12	14	18	20
233	12	14	20	22
234	12	14	22	24
235	12	14	24	26
236	12	14	26	28
237	12	14	28	30
238	12	14	30	32
239	12	14	32	34
240	12	14	34	36
241	13	15	16	18
242	13	15	18	20
243	13	15	20	22
244	13	15	22	24
245	13	15	24	26
246	13	15	26	28
247	13	15	28	30
248	13	15	30	32
249	13	15	32	34
250	13	15	34	36
251	13	15	17	19
252	13	15	19	21
253	13	15	21	23
254	13	15	23	25
255	13	15	25	27
256	13	15	27	29
257	13	15	29	31
258	13	15	31	33
259	13	15	33	35
260	13	15	35	37
261	14	16	17	19
262	14	16	19	21
263	14	16	21	23
264	14	16	23	25
265	14	16	25	27
266	14	16	27	29
267	14	16	29	31
268	14	16	31	33
269	14	16	33	35
270	14	16	35	37
271	14	16	18	20
272	14	16	20	22
273	14	16	22	24
274	14	16	24	26
275	14	16	26	28
276	14	16	28	30
277	14	16	30	32
278	14	16	32	34
279	14	16	34	36
280	14	16	36	38
281	15	17	18	20
282	15	17	20	22
283	15	17	22	24
284	15	17	24	26
285	15	17	26	28
286	15	17	28	30
287	15	17	30	32
288	15	17	32	34
289	15	17	34	36
290	15	17	36	38
291	15	17	19	21
292	15	17	21	23
293	15	17	23	25
294	15	17	25	27
295	15	17	27	29
296	15	17	29	31
297	15	17	31	33
298	15	17	33	35
299	15	17	35	37
300	15	17	37	39
301	16	18	19	21
302	16	18	21	23
303	16	18	23	25
304	16	18	25	27
305	16	18	27	29
306	16	18	29	31
307	16	18	31	33
308	16	18	33	35
309	16	18	35	37
310	16	18	37	39
311	16	18	20	22
312	16	18	22	24
313	16	18	24	26
314	16	18	26	28
315	16	18	28	30
316	16	18	30	32
317	16	18	32	34
318	16	18	34	36
319	16	18	36	38
320	16	18	38	40
321	17	19	20	22
322	17	19	22	24
323	17	19	24	26
324	17	19	26	28
325	17	19	28	30
326	17	19	30	32
327	17	19	32	34
328	17	19	34	36
329	17	19	36	38
330	17	19	38	40
331	17	19	21	23
332	17	19	23	25
333	17	19	25	27
334	17	19	27	29
335	17	19	29	31
336	17	19	31	33
337	17	19	33	35
338	17	19	35	37
339	17	19	37	39
340	17	19	39	41
341	18	20	21	23
342	18	20	23	25
343	18	20	25	27
344	18	20	27	29
345	18	20	29	31
346	18	20	31	33
347	18	20	33	35
348	18	20	35	37
349	18	20	37	39
350	18	20	39	41
351	18	20	22	24
352	18	20	24	26
353	18	20	26	28
354	18	20	28	30
355	18	20	30	32
356	18	20	32	34
357	18	20	34	36
358	18	20	36	38
359	18	20	38	40
360	18	20	40	42
361	19	21	22	24
362	19	21	24	26
363	19	21	26	28
364	19	21	28	30
365	19	21	30	32
366	19	21	32	34
367	19	21	34	36
368	19	21	36	38
369	19	21	38	40
370	19	21	40	42
371	19	21	23	25
372	19	21	25	27
373	19	21	27	29
374	19	21	29	31
375	19	21	31	33
376	19	21	33	35
377	19	21	35	37
378	19	21	37	39
379	19	21	39	41
380	19	21	41	43
381	20	22	23	25
382	20	22	25	27
383	20	22	27	29
384	20	22	29	31
385	20	22	31	33
386	20	22	33	35
387	20	22	35	37
388	20	22	37	39
389	20	22	39	41
390	20	22	41	43
391	20	22	24	26
392	20	22	26	28
393	20	22	28	30
394	20	22	30	32
395	20	22	32	34
396	20	22	34	36
397	20	22	36	38
398	20	22	38	40
399	20	22	40	42
400	20	22	42	44
401	21	23	24	26
402	21	23	26	28
403	21	23	28	30
404	21	23	30	32
405	21	23	32	34
406	21	23	34	36
407	21	23	36	38
408	21	23	38	40
409	21	23	40	42
410	21	23	42	44
411	21	23	25	27
412	21	23	27	29
413	21	23	29	31
414	21	23	31	33
415	21	23	33	35
416	21	23	35	37
417	21	23	37	39
418	21	23	39	41
419	21	23	41	43
420	21	23	43	45
421	22	24	25	27
422	22	24	27	29
423	22	24	29	31
424	22	24	31	33
425	22	24	33	35
426	22	24	35	37
427	22	24	37	39
428	22	24	39	41
429	22	24	41	43
430	22	24	43	45
431	22	24	26	28
432	22	24	28	30
433	22	24	30	32
434	22	24	32	34
435	22	24	34	36
436	22	24	36	38
437	22	24	38	40
438	22	24	40	42
439	22	24	42	44
440	22	24	44	46
441	23	25	26	28
442	23	25	28	30
443	23	25	30	32
444	23	25	32	34
445	23	25	34	36
446	23	25	36	38
447	23	25	38	40
448	23	25	40	42
449	23	25	42	44
450	23	25	44	46
451	23	25	27	29
452	23	25	29	31
453	23	25	31	33
454	23	25	33	35
455	23	25	35	37
456	23	25	37	39
457	23	25	39	41
458	23	25	41	43
459	23	25	43	45
460	23	25	45	47
461	24	26	27	29
462	24	26	29	31
463	24	26	31	33
464	24	26	33	35
465	24	26	35	37
466	24	26	37	39
467	24	26	39	41
468	24	26	41	43
469	24	26	43	45
470	24	26	45	47
471	24	26	28	30
472	24	26	30	32
473	24	26	32	34
474	24	26	34	36
475	24	26	36	38
476	24	26	38	40
477	24	26	40	42
478	24	26	42	44
479	24	26	44	46
480	24	26	46	48
481	25	27	28	30
482	25	27	30	32
483	25	27	32	34
484	25	27	34	36
485	25	27	36	38
486	25	27	38	40
487	25	27	40	42
488	25	27	42	44
489	25	27	44	46
490	25	27	46	48
491	25	27	29	31
492	25	27	31	33
493	25	27	33	35
494	25	27	35	37
495	25	27	37	39
496	25	27	39	41
497	25	27	41	43
498	25	27	43	45
499	25	27	45	47
500	26	28	29	31
501	26	28	31	33
502	26	28	33	35
503	26	28	35	37
504	26	28	37	39
505	26	28	39	41
506	26	28	41	43
507	26	28	43	45
508	26	28	45	47
509	26	28	30	32
510	26	28	32	34
511	26	28	34	36
512	26	28	36	38
513	26	28	38	40
514	26	28	40	42
515	26	28	42	44
516	26	28	44	46
517	26	28	46	48
518	27	29	30	32
519	27	29	32	34
520	27	29	34	36
521	27	29	36	38
522	27	29	38	40
523	27	29	40	42
524	27	29	42	44
525	27	29	44	46
526	27	29	46	48
527	27	29	31	33
528	27	29	33	35
529	27	29	35	37
530	27	29	37	39
531	27	29	39	41
532	27	29	41	43
533	27	29	43	45
534	27	29	45	47
535	28	30	31	33
536	28	30	33	35
537	28	30	35	37
538	28	30	37	39
539	28	30	39	41
540	28	30	41	43
541	28	30	43	45
542	28	30	45	47
543	28	30	32	34
544	28	30	34	36
545	28	30	36	38
546	28	30	38	40
547	28	30	40	42
548	28	30	42	44
549	28	30	44	46
550	28	30	46	48
551	29	31	32	34
552	29	31	34	36
553	29	31	36	38
554	29	31	38	40
555	29	31	40	42
556	29	31	42	44
557	29	31	44	46
558	29	31	46	48
559	29	31	33	35
560	29	31	35	37
561	29	31	37	39
562	29	31	39	41
563	29	31	41	43
564	29	31	43	45
565	29	31	45	47
566	30	32	33	35
567	30	32	35	37
568	30	32	37	39
569	30	32	39	41
570	30	32	41	43
571	30	32	43	45
572	30	32	45	47
573	30	32	34	36
574	30	32	36	38
575	30	32	38	40
576	30	32	40	42
577	30	32	42	44
578	30	32	44	46
579	30	32	46	48
580	31	33	34	36
581	31	33	36	38
582	31	33	38	40
583	31	33	40	42
584	31	33	42	44
585	31	33	44	46
586	31	33	46	48
587	31	33	35	37
588	31	33	37	39
589	31	33	39	41
590	31	33	41	43
591	31	33	43	45
592	31	33	45	47
593	32	34	35	37
594	32	34	37	39
595	32	34	39	41
596	32	34	41	43
597	32	34	43	45
598	32	34	45	47
599	32	34	36	38
600	32	34	38	40
601	32	34	40	42
602	32	34	42	44
603	32	34	44	46
604	32	34	46	48
605	33	35	36	38
606	33	35	38	40
607	33	35	40	42
608	33	35	42	44
609	33	35	44	46
610	33	35	46	48
611	33	35	37	39
612	33	35	39	41
613	33	35	41	43
614	33	35	43	45
615	33	35	45	47
616	34	36	37	39
617	34	36	39	41
618	34	36	41	43
619	34	36	43	45
620	34	36	45	47
621	34	36	38	40
622	34	36	40	42
623	34	36	42	44
624	34	36	44	46
625	34	36	46	48
626	35	37	38	40
627	35	37	40	42
628	35	37	42	44
629	35	37	44	46
630	35	37	46	48
631	35	37	39	41
632	35	37	41	43
633	35	37	43	45
634	35	37	45	47
635	36	38	39	41
636	36	38	41	43
637	36	38	43	45
638	36	38	45	47
639	36	38	40	42
640	36	38	42	44
641	36	38	44	46
642	36	38	46	48
643	37	39	40	42
644	37	39	42	44
645	37	39	44	46
646	37	39	46	48
647	37	39	41	43
648	37	39	43	45
649	37	39	45	47
650	38	40	41	43
651	38	40	43	45
652	38	40	45	47
653	38	40	42	44
654	38	40	44	46
655	38	40	46	48
656	39	41	42	44
657	39	41	44	46
658	39	41	46	48
659	39	41	43	45
660	39	41	45	47
661	40	42	43	45
662	40	42	45	47
663	40	42	44	46
664	40	42	46	48
665	41	43	44	46
666	41	43	46	48
667	41	43	45	47
668	42	44	45	47
669	42	44	46	48
670	43	45	46	48
1	1	4	5	8
2	1	4	8	11
3	1	4	11	14
4	1	4	14	17
5	1	4	17	20
6	1	4	20	23
7	1	4	6	9
8	1	4	9	12
9	1	4	12	15
10	1	4	7	10
11	1	4	10	13
12	1	4	13	16
13	1	4	16	19
14	1	4	19	22
15	1	4	22	25
16	1	4	15	18
17	1	4	18	21
18	1	4	21	24
19	2	5	6	9
20	2	5	9	12
